-0.625542 	 1.076155 	 1 
-0.891538 	 0.873130 	 1 
-0.704452 	 0.913016 	 1 
-0.791724 	 1.062714 	 1 
-0.878358 	 0.915077 	 1 
-0.774419 	 1.060129 	 1 
-0.910544 	 0.928994 	 1 
-0.841067 	 0.870610 	 1 
-0.794182 	 0.998394 	 1 
-0.829928 	 1.152058 	 1 
-0.756479 	 1.147936 	 1 
-0.842143 	 0.871472 	 1 
-0.928284 	 1.034469 	 1 
-0.719413 	 0.946883 	 1 
-0.616709 	 0.959242 	 1 
-0.864861 	 0.960998 	 1 
-0.774617 	 1.030825 	 1 
-0.705769 	 0.843001 	 1 
-0.842708 	 1.082295 	 1 
-0.711938 	 1.103425 	 1 
-0.625931 	 1.039500 	 1 
-0.917949 	 1.054815 	 1 
-0.864009 	 0.965232 	 1 
-0.824862 	 0.976628 	 1 
-0.764740 	 1.023493 	 1 
-0.792579 	 0.914776 	 1 
-0.729196 	 0.885684 	 1 
-0.955493 	 1.079878 	 1 
-0.978749 	 1.066591 	 1 
-0.709633 	 1.190865 	 1 
-0.956644 	 1.097508 	 1 
-0.639940 	 1.133750 	 1 
-0.833085 	 1.109020 	 1 
-0.774856 	 1.138076 	 1 
-0.597456 	 1.120860 	 1 
-0.943733 	 1.046424 	 1 
-0.855808 	 1.007752 	 1 
-0.878475 	 1.068572 	 1 
-0.904764 	 0.950737 	 1 
-0.911749 	 1.017491 	 1 
-0.769687 	 0.997301 	 1 
-0.984038 	 0.997535 	 1 
-0.590867 	 1.032087 	 1 
-0.638562 	 0.854586 	 1 
-0.821504 	 1.097770 	 1 
-0.918445 	 1.021920 	 1 
-0.889146 	 0.951763 	 1 
-0.830026 	 0.804938 	 1 
-0.701045 	 1.029245 	 1 
-1.054828 	 1.086149 	 1 
-0.769754 	 0.955762 	 1 
-0.777901 	 1.029186 	 1 
-0.614810 	 0.885397 	 1 
-0.911690 	 1.179802 	 1 
-0.729110 	 0.813788 	 1 
-0.778956 	 0.902711 	 1 
-0.746127 	 0.904112 	 1 
-0.785094 	 0.983991 	 1 
-1.068963 	 1.146664 	 1 
-0.782536 	 0.982082 	 1 
-0.883741 	 0.832544 	 1 
-0.879654 	 0.851031 	 1 
-0.885192 	 1.141976 	 1 
-0.827090 	 1.287592 	 1 
-0.736555 	 1.020827 	 1 
-0.563304 	 0.876621 	 1 
-0.806700 	 0.978818 	 1 
-0.914574 	 1.020554 	 1 
-0.775516 	 0.752759 	 1 
-0.616714 	 0.957887 	 1 
-0.843469 	 1.084006 	 1 
-0.671873 	 0.915104 	 1 
-0.822331 	 1.065564 	 1 
-0.725176 	 0.854421 	 1 
-0.951861 	 0.933565 	 1 
-0.840937 	 0.963861 	 1 
-0.706052 	 0.908234 	 1 
-0.724198 	 1.004609 	 1 
-0.751448 	 1.117103 	 1 
-0.723058 	 1.112831 	 1 
-0.728948 	 1.224003 	 1 
-0.833916 	 1.022587 	 1 
-0.887511 	 0.980776 	 1 
-0.826867 	 1.002415 	 1 
-0.713931 	 0.980682 	 1 
-0.833595 	 0.862365 	 1 
-0.654476 	 1.195489 	 1 
-0.797281 	 1.057865 	 1 
-0.851995 	 1.131868 	 1 
-0.778348 	 0.896251 	 1 
-0.727640 	 0.999209 	 1 
-0.628716 	 0.964939 	 1 
-0.637763 	 0.906051 	 1 
-0.829652 	 1.054447 	 1 
-0.642294 	 0.952298 	 1 
-0.843301 	 1.008539 	 1 
-0.805758 	 1.031722 	 1 
-0.654953 	 0.948568 	 1 
-0.747577 	 0.846127 	 1 
-0.678114 	 0.926711 	 1 
-0.652822 	 0.944904 	 1 
-0.673952 	 1.151432 	 1 
-0.745928 	 0.973583 	 1 
-0.880903 	 1.063293 	 1 
-0.801849 	 1.172724 	 1 
-0.859127 	 1.155066 	 1 
-0.574223 	 0.880788 	 1 
-0.784369 	 0.883443 	 1 
-0.835187 	 1.056727 	 1 
-0.844716 	 0.857309 	 1 
-0.870504 	 0.952103 	 1 
-0.839104 	 1.087250 	 1 
-0.674371 	 1.024826 	 1 
-0.810865 	 1.075287 	 1 
-0.871704 	 0.920327 	 1 
-0.775833 	 0.929499 	 1 
-0.723853 	 0.996617 	 1 
-0.903809 	 1.163687 	 1 
-0.730900 	 1.030679 	 1 
-0.769322 	 1.223617 	 1 
-0.850462 	 0.907093 	 1 
-0.887253 	 1.044187 	 1 
-0.732322 	 0.944415 	 1 
-0.868857 	 0.902592 	 1 
-0.714231 	 1.011963 	 1 
-0.736447 	 0.939982 	 1 
-0.849493 	 1.076637 	 1 
-0.690351 	 1.042730 	 1 
-0.743941 	 0.972209 	 1 
-0.780213 	 1.023335 	 1 
-0.935445 	 0.867173 	 1 
-0.810620 	 0.969972 	 1 
-0.716935 	 1.152388 	 1 
-0.850718 	 1.075695 	 1 
-0.728606 	 1.175319 	 1 
-0.799522 	 1.099238 	 1 
-0.799334 	 0.918768 	 1 
-0.653067 	 1.100408 	 1 
-0.855193 	 1.032346 	 1 
-0.745985 	 1.008505 	 1 
-0.729895 	 0.771779 	 1 
-0.813421 	 1.031169 	 1 
-0.754413 	 1.040928 	 1 
-0.725971 	 1.014497 	 1 
-0.816400 	 1.178956 	 1 
-0.828358 	 0.909444 	 1 
-0.760029 	 0.960730 	 1 
-0.714658 	 1.104485 	 1 
-0.728126 	 0.894976 	 1 
-0.666040 	 0.955135 	 1 
-0.743103 	 1.080798 	 1 
-0.841506 	 1.100392 	 1 
-0.839968 	 1.126910 	 1 
-0.826521 	 1.067231 	 1 
-0.948541 	 0.957338 	 1 
-0.787275 	 0.944025 	 1 
-0.887994 	 1.042025 	 1 
-0.895860 	 0.806699 	 1 
-0.894961 	 0.962854 	 1 
-0.679384 	 0.993962 	 1 
-0.808477 	 1.064890 	 1 
-0.774148 	 1.064138 	 1 
-0.920296 	 0.829509 	 1 
-0.637646 	 1.080218 	 1 
-0.751839 	 1.022245 	 1 
-0.820008 	 1.062100 	 1 
-0.703668 	 1.063112 	 1 
-0.899249 	 1.205650 	 1 
-0.877778 	 1.033141 	 1 
-0.803339 	 0.917980 	 1 
-0.847511 	 1.034380 	 1 
-0.908782 	 1.041798 	 1 
-0.868987 	 1.010952 	 1 
-0.783452 	 0.854487 	 1 
-0.711946 	 1.032799 	 1 
-0.949871 	 1.049608 	 1 
-0.817667 	 0.906353 	 1 
-0.958354 	 0.904213 	 1 
-0.591759 	 1.101102 	 1 
-0.729540 	 0.940433 	 1 
-0.801063 	 0.881529 	 1 
-0.953692 	 1.020506 	 1 
-0.712799 	 1.064555 	 1 
-0.869610 	 0.968014 	 1 
-0.899913 	 1.020128 	 1 
-0.761227 	 1.192982 	 1 
-0.673465 	 0.995049 	 1 
-0.667527 	 1.036022 	 1 
-0.719011 	 1.035828 	 1 
-0.863404 	 1.049026 	 1 
-0.806755 	 1.182449 	 1 
-0.599789 	 1.111560 	 1 
-0.963010 	 0.894415 	 1 
-0.819546 	 1.106483 	 1 
-0.701011 	 0.996245 	 1 
-0.941634 	 1.102358 	 1 
-0.849687 	 0.956001 	 1 
-0.553085 	 1.026662 	 1 
-0.684122 	 0.891098 	 1 
-0.819054 	 1.054574 	 1 
-0.761559 	 0.875180 	 1 
-0.848299 	 0.949015 	 1 
-0.815999 	 1.032651 	 1 
-0.914504 	 0.922248 	 1 
-0.772015 	 1.047880 	 1 
-0.832328 	 1.043972 	 1 
-0.781510 	 1.096881 	 1 
-0.908531 	 0.979029 	 1 
-0.722436 	 0.936732 	 1 
-0.813909 	 0.923524 	 1 
-0.798632 	 0.842457 	 1 
-0.751096 	 0.994485 	 1 
-0.958272 	 1.177088 	 1 
-0.698140 	 1.117096 	 1 
-0.654764 	 1.124351 	 1 
-0.959106 	 1.026628 	 1 
-0.877484 	 0.992629 	 1 
-0.735558 	 0.956567 	 1 
-0.662639 	 0.922468 	 1 
-0.893811 	 1.015888 	 1 
-0.864618 	 0.943395 	 1 
-0.764800 	 0.929346 	 1 
-0.742032 	 0.931634 	 1 
-0.849723 	 0.843121 	 1 
-0.897464 	 1.064164 	 1 
-0.760336 	 0.936097 	 1 
-0.839209 	 0.835435 	 1 
-0.785056 	 0.914457 	 1 
-0.823609 	 1.038708 	 1 
-0.905041 	 0.931580 	 1 
-0.967836 	 1.086817 	 1 
-0.691109 	 1.116084 	 1 
-0.895953 	 0.910454 	 1 
-0.826178 	 0.757170 	 1 
-0.759099 	 0.952218 	 1 
-0.799884 	 1.065309 	 1 
-0.859339 	 1.048046 	 1 
-0.686483 	 1.028338 	 1 
-0.794595 	 0.870301 	 1 
-0.813792 	 1.153537 	 1 
-0.821618 	 1.084487 	 1 
-0.799778 	 0.967800 	 1 
-0.963509 	 1.179455 	 1 
-0.785061 	 1.025512 	 1 
-0.869566 	 0.934573 	 1 
-0.761806 	 0.896067 	 1 
-0.868987 	 1.030960 	 1 
-0.868168 	 0.990763 	 1 
-0.665898 	 1.053329 	 1 
-0.892840 	 0.977047 	 1 
-0.871608 	 1.004592 	 1 
-0.779214 	 1.066211 	 1 
-0.871690 	 0.993235 	 1 
-0.768778 	 1.025372 	 1 
-0.816307 	 1.089938 	 1 
-0.987744 	 0.950085 	 1 
-0.979435 	 1.156901 	 1 
-0.922712 	 1.282403 	 1 
-0.682067 	 0.922867 	 1 
-0.639797 	 0.821659 	 1 
-0.757034 	 0.984529 	 1 
-0.898400 	 1.082411 	 1 
-0.821289 	 0.944497 	 1 
-0.580890 	 0.983249 	 1 
-0.597880 	 0.960964 	 1 
-0.790731 	 0.978202 	 1 
-0.676082 	 0.924079 	 1 
-0.872620 	 0.997927 	 1 
-0.688989 	 1.107552 	 1 
-0.868645 	 1.028099 	 1 
-0.783842 	 0.953288 	 1 
-0.800155 	 0.946875 	 1 
-0.740777 	 0.891682 	 1 
-0.823787 	 1.005656 	 1 
-0.831443 	 0.969697 	 1 
-0.831907 	 0.979797 	 1 
-0.927213 	 0.875860 	 1 
-0.789245 	 1.019823 	 1 
-0.798974 	 1.153380 	 1 
-0.759156 	 1.056006 	 1 
-0.875518 	 0.852296 	 1 
-0.762938 	 1.117170 	 1 
-0.985637 	 1.023837 	 1 
-0.696361 	 0.987662 	 1 
-0.818190 	 0.940861 	 1 
-0.649537 	 1.025276 	 1 
-0.637434 	 0.948215 	 1 
-0.820337 	 1.110495 	 1 
-0.723751 	 1.077798 	 1 
-0.769283 	 1.005359 	 1 
-0.867449 	 1.048458 	 1 
-0.880439 	 1.040811 	 1 
-0.776948 	 0.853170 	 1 
-0.818704 	 1.050380 	 1 
-0.792019 	 1.072869 	 1 
-0.797960 	 0.929664 	 1 
-0.736647 	 1.077563 	 1 
-0.728873 	 1.010547 	 1 
-0.849575 	 0.954649 	 1 
-0.690544 	 1.009573 	 1 
-0.864200 	 1.131976 	 1 
-0.817674 	 1.002393 	 1 
-0.893575 	 1.005063 	 1 
-0.836082 	 0.918510 	 1 
-0.718991 	 0.807113 	 1 
-0.794913 	 1.147225 	 1 
-0.772234 	 1.070231 	 1 
-0.623646 	 1.029801 	 1 
-0.736821 	 1.051532 	 1 
-0.708539 	 0.991004 	 1 
-0.767545 	 0.911889 	 1 
-0.869338 	 1.081557 	 1 
-0.717003 	 1.048402 	 1 
-0.793496 	 1.027670 	 1 
-0.644696 	 0.998292 	 1 
-0.740511 	 1.047409 	 1 
-0.801888 	 0.952400 	 1 
-0.721308 	 1.028983 	 1 
-0.962643 	 0.983350 	 1 
-0.782854 	 0.843749 	 1 
-0.786279 	 0.889896 	 1 
-0.775916 	 0.918132 	 1 
-0.732011 	 1.028237 	 1 
-0.758953 	 0.868781 	 1 
-0.809729 	 0.998847 	 1 
-0.880235 	 1.149092 	 1 
-0.752347 	 0.817677 	 1 
-0.670381 	 0.960180 	 1 
-0.839639 	 1.160282 	 1 
-0.873390 	 0.982646 	 1 
-0.703419 	 1.056475 	 1 
-0.848253 	 0.967970 	 1 
-0.743343 	 1.087196 	 1 
-0.670673 	 0.965412 	 1 
-0.704413 	 0.872576 	 1 
-0.898422 	 1.146079 	 1 
-0.865838 	 1.120204 	 1 
-0.800703 	 1.112062 	 1 
-0.823063 	 1.024680 	 1 
-0.640207 	 1.127864 	 1 
-0.749023 	 0.887521 	 1 
-0.866757 	 1.069901 	 1 
-0.864965 	 0.974617 	 1 
-0.692817 	 1.015596 	 1 
0.863120 	 0.909103 	 2 
0.866717 	 0.974857 	 2 
0.813421 	 0.958536 	 2 
0.907721 	 1.010902 	 2 
0.804406 	 0.906166 	 2 
0.838852 	 1.127761 	 2 
0.853167 	 0.847037 	 2 
0.809605 	 1.031381 	 2 
0.821993 	 0.851149 	 2 
0.585513 	 1.154499 	 2 
0.770623 	 0.988492 	 2 
0.878085 	 1.046608 	 2 
0.733504 	 0.884959 	 2 
0.625795 	 1.134632 	 2 
0.888972 	 1.045817 	 2 
0.753193 	 1.025618 	 2 
0.730850 	 0.970386 	 2 
0.670596 	 0.997271 	 2 
0.619126 	 0.992473 	 2 
0.778284 	 1.085909 	 2 
0.666330 	 0.945380 	 2 
0.698453 	 0.953650 	 2 
0.893008 	 0.900747 	 2 
0.752647 	 0.917222 	 2 
0.969756 	 1.078749 	 2 
0.701730 	 1.116907 	 2 
0.832948 	 0.984526 	 2 
0.796059 	 1.011960 	 2 
0.756738 	 1.137185 	 2 
0.937188 	 0.813050 	 2 
0.875830 	 0.940606 	 2 
0.808915 	 1.007129 	 2 
0.780530 	 0.992592 	 2 
0.827921 	 0.901641 	 2 
0.739018 	 0.970237 	 2 
0.634507 	 1.101202 	 2 
0.865735 	 0.931203 	 2 
0.910433 	 1.044626 	 2 
0.827877 	 0.965339 	 2 
0.776654 	 1.010073 	 2 
0.744626 	 1.032493 	 2 
0.890696 	 0.858434 	 2 
0.646864 	 0.958663 	 2 
0.822169 	 1.113356 	 2 
0.732010 	 1.010357 	 2 
0.743519 	 0.969487 	 2 
0.725601 	 0.977736 	 2 
0.743966 	 0.992999 	 2 
0.891222 	 0.883782 	 2 
0.713706 	 1.001496 	 2 
0.835699 	 0.888077 	 2 
0.601015 	 1.114221 	 2 
0.756866 	 1.135687 	 2 
0.726978 	 0.826556 	 2 
0.735168 	 1.147410 	 2 
0.899603 	 0.814060 	 2 
0.835801 	 1.091384 	 2 
0.747763 	 1.021166 	 2 
0.677261 	 0.977056 	 2 
0.838391 	 0.914937 	 2 
0.970743 	 1.129606 	 2 
0.838074 	 1.036156 	 2 
0.861400 	 0.909223 	 2 
0.801877 	 1.007099 	 2 
0.854881 	 0.913406 	 2 
0.769646 	 0.931575 	 2 
0.975918 	 0.936302 	 2 
0.667134 	 0.989070 	 2 
0.850786 	 0.780422 	 2 
0.795874 	 0.971456 	 2 
0.952205 	 0.910343 	 2 
0.730622 	 1.185850 	 2 
0.693994 	 1.016529 	 2 
0.947027 	 0.987372 	 2 
0.939610 	 1.243612 	 2 
0.790986 	 1.030740 	 2 
0.658359 	 1.065886 	 2 
0.937284 	 0.992727 	 2 
0.811913 	 1.085357 	 2 
0.739334 	 0.952903 	 2 
0.780137 	 0.965941 	 2 
0.896445 	 0.820011 	 2 
0.876478 	 1.040732 	 2 
0.875684 	 0.932722 	 2 
0.858506 	 0.884548 	 2 
0.872304 	 0.860219 	 2 
0.751948 	 0.935275 	 2 
0.951208 	 0.994792 	 2 
0.878650 	 1.050282 	 2 
0.956417 	 0.996878 	 2 
0.836341 	 1.001155 	 2 
0.828742 	 1.007367 	 2 
0.843032 	 0.959096 	 2 
0.875046 	 0.965148 	 2 
0.814262 	 1.044630 	 2 
0.559341 	 1.072924 	 2 
0.777993 	 1.075390 	 2 
0.742780 	 0.969811 	 2 
0.811916 	 1.049262 	 2 
0.700792 	 0.975379 	 2 
0.793514 	 0.936057 	 2 
0.824907 	 1.207544 	 2 
0.561541 	 1.140287 	 2 
0.746693 	 0.961780 	 2 
0.675735 	 0.941214 	 2 
0.990674 	 1.018529 	 2 
0.890239 	 0.912707 	 2 
0.608729 	 0.860422 	 2 
0.734647 	 0.847453 	 2 
0.909059 	 1.098393 	 2 
0.673480 	 1.003860 	 2 
0.797614 	 1.074708 	 2 
0.899579 	 0.929190 	 2 
0.808378 	 0.958651 	 2 
0.857276 	 1.005997 	 2 
0.788083 	 1.049334 	 2 
0.910996 	 1.013484 	 2 
0.778422 	 0.990897 	 2 
0.907890 	 1.039587 	 2 
0.831603 	 0.994601 	 2 
0.702367 	 0.974411 	 2 
0.803808 	 1.135728 	 2 
1.012070 	 1.005542 	 2 
0.971440 	 1.016660 	 2 
0.834596 	 0.929281 	 2 
1.124940 	 1.142298 	 2 
0.757157 	 1.023964 	 2 
0.741570 	 0.919061 	 2 
0.709241 	 1.060014 	 2 
0.726151 	 0.840777 	 2 
0.857424 	 0.970664 	 2 
0.703312 	 1.069047 	 2 
0.828171 	 0.811917 	 2 
0.740660 	 0.765256 	 2 
0.669411 	 0.973479 	 2 
0.833495 	 1.005458 	 2 
0.751436 	 1.032375 	 2 
0.705957 	 1.018593 	 2 
0.810057 	 0.994918 	 2 
0.958732 	 0.962323 	 2 
0.961340 	 0.965271 	 2 
0.803705 	 1.012149 	 2 
0.922013 	 1.106998 	 2 
0.896800 	 1.047397 	 2 
0.651064 	 1.115430 	 2 
0.863629 	 1.063408 	 2 
0.657496 	 0.877068 	 2 
0.841737 	 1.096372 	 2 
0.734442 	 1.066092 	 2 
0.807159 	 1.074135 	 2 
0.845916 	 0.947824 	 2 
0.846717 	 0.798852 	 2 
0.881730 	 0.971562 	 2 
0.928965 	 0.979324 	 2 
0.945060 	 1.000332 	 2 
0.837048 	 0.978483 	 2 
0.717307 	 0.998120 	 2 
0.884216 	 1.100991 	 2 
0.797771 	 1.210260 	 2 
0.696610 	 0.872801 	 2 
0.701080 	 1.148907 	 2 
0.789010 	 1.006596 	 2 
0.622150 	 1.102880 	 2 
0.626811 	 0.904542 	 2 
0.837873 	 1.003923 	 2 
0.743948 	 0.990228 	 2 
0.834369 	 0.895869 	 2 
0.742066 	 0.956553 	 2 
0.770317 	 0.872380 	 2 
0.680521 	 1.059888 	 2 
0.626384 	 0.970943 	 2 
0.889671 	 1.122395 	 2 
0.973902 	 1.035125 	 2 
0.798083 	 0.915516 	 2 
0.660757 	 1.065460 	 2 
0.765120 	 1.069983 	 2 
0.671219 	 1.190103 	 2 
0.708660 	 1.047701 	 2 
0.710557 	 0.853554 	 2 
0.604389 	 0.990280 	 2 
0.815017 	 0.969201 	 2 
0.815844 	 0.880576 	 2 
0.671693 	 0.934137 	 2 
0.646539 	 1.134379 	 2 
0.837657 	 1.154839 	 2 
0.726951 	 0.993589 	 2 
0.921124 	 0.929521 	 2 
0.831753 	 1.099666 	 2 
0.781665 	 0.922495 	 2 
0.732352 	 1.072888 	 2 
0.679523 	 0.873264 	 2 
0.737041 	 0.939509 	 2 
0.805972 	 0.976268 	 2 
0.941287 	 0.707782 	 2 
0.840148 	 0.929146 	 2 
0.696889 	 1.065289 	 2 
0.746693 	 0.937395 	 2 
0.821231 	 0.969631 	 2 
0.803050 	 1.126447 	 2 
0.864583 	 0.999683 	 2 
0.744014 	 0.992899 	 2 
0.620511 	 0.914140 	 2 
0.798967 	 0.890412 	 2 
0.775537 	 1.046957 	 2 
0.900179 	 1.311130 	 2 
0.858160 	 0.858023 	 2 
0.756535 	 0.838854 	 2 
0.780532 	 1.193829 	 2 
0.853743 	 0.957463 	 2 
0.843301 	 0.884533 	 2 
0.976293 	 1.105355 	 2 
0.813897 	 0.920863 	 2 
0.667175 	 0.912923 	 2 
0.692041 	 1.098237 	 2 
0.644429 	 1.137235 	 2 
0.814426 	 1.003723 	 2 
1.018913 	 0.984331 	 2 
0.769043 	 0.818169 	 2 
0.655742 	 0.959057 	 2 
0.782173 	 0.997839 	 2 
0.777011 	 0.897102 	 2 
0.816307 	 0.936063 	 2 
0.758127 	 0.790475 	 2 
0.956866 	 0.867030 	 2 
0.750558 	 1.115401 	 2 
0.971798 	 0.840507 	 2 
0.848880 	 0.892338 	 2 
0.752335 	 0.984237 	 2 
0.799142 	 0.893064 	 2 
0.731738 	 0.873362 	 2 
0.773839 	 0.958805 	 2 
0.705741 	 1.036410 	 2 
0.734775 	 0.964851 	 2 
0.947692 	 1.003050 	 2 
0.702161 	 0.879181 	 2 
0.981550 	 0.958994 	 2 
0.894512 	 1.046850 	 2 
0.780828 	 0.815498 	 2 
0.646771 	 0.874592 	 2 
0.737234 	 1.275219 	 2 
0.634002 	 0.913519 	 2 
0.732996 	 0.981154 	 2 
0.897766 	 1.022221 	 2 
0.826852 	 0.997940 	 2 
0.734901 	 0.909387 	 2 
0.808708 	 1.009316 	 2 
0.701743 	 1.052328 	 2 
0.780177 	 0.830798 	 2 
0.729341 	 0.958987 	 2 
0.626622 	 1.112406 	 2 
0.695611 	 1.012956 	 2 
0.862313 	 0.999590 	 2 
0.788877 	 0.938875 	 2 
0.728547 	 1.069692 	 2 
0.940385 	 0.970684 	 2 
0.737830 	 1.106321 	 2 
0.721418 	 0.990923 	 2 
0.922498 	 1.018827 	 2 
0.777329 	 1.165802 	 2 
0.827602 	 1.092529 	 2 
0.854078 	 0.998924 	 2 
0.803035 	 1.017382 	 2 
0.811472 	 0.992588 	 2 
0.908447 	 1.060706 	 2 
0.723077 	 0.963429 	 2 
0.892467 	 1.014732 	 2 
1.032245 	 1.031679 	 2 
0.919473 	 0.981530 	 2 
0.881119 	 0.973155 	 2 
0.676078 	 1.060394 	 2 
0.868403 	 0.918074 	 2 
0.702523 	 1.260387 	 2 
0.840344 	 1.048171 	 2 
0.754611 	 0.884718 	 2 
0.752409 	 1.131925 	 2 
0.757916 	 0.936215 	 2 
0.838571 	 1.040406 	 2 
0.878368 	 0.954938 	 2 
0.925212 	 1.016541 	 2 
0.847851 	 1.122653 	 2 
0.774478 	 0.911765 	 2 
0.736923 	 0.977899 	 2 
0.755976 	 0.943399 	 2 
0.863105 	 1.052224 	 2 
0.668529 	 1.057307 	 2 
0.889946 	 0.950895 	 2 
0.896844 	 1.074834 	 2 
0.701309 	 1.248440 	 2 
0.762628 	 1.008422 	 2 
0.943249 	 0.943329 	 2 
0.911282 	 0.968149 	 2 
0.711713 	 0.836382 	 2 
0.912265 	 1.084424 	 2 
0.793434 	 0.945064 	 2 
0.755141 	 0.970396 	 2 
0.800699 	 0.940641 	 2 
0.691552 	 0.935162 	 2 
0.810656 	 1.060238 	 2 
0.955926 	 0.890008 	 2 
0.726142 	 1.020339 	 2 
0.753614 	 0.898035 	 2 
0.936732 	 1.169364 	 2 
0.796356 	 1.184491 	 2 
0.942103 	 0.706003 	 2 
0.807000 	 1.037772 	 2 
0.937732 	 1.011848 	 2 
0.879292 	 1.052566 	 2 
0.727557 	 0.924540 	 2 
0.873665 	 0.981407 	 2 
0.896989 	 0.910876 	 2 
0.823459 	 1.008687 	 2 
0.612962 	 0.954281 	 2 
0.791299 	 0.919007 	 2 
0.918022 	 0.981703 	 2 
0.714398 	 0.752699 	 2 
0.897392 	 0.893636 	 2 
0.741096 	 0.928671 	 2 
0.787229 	 0.897730 	 2 
0.708494 	 1.004453 	 2 
0.832428 	 1.092140 	 2 
0.796006 	 1.166581 	 2 
0.770744 	 1.171723 	 2 
0.813378 	 1.046734 	 2 
0.684967 	 1.190625 	 2 
0.820729 	 0.783841 	 2 
0.891640 	 1.082569 	 2 
0.774953 	 1.139755 	 2 
0.674696 	 1.013374 	 2 
0.714629 	 1.042071 	 2 
0.960522 	 0.870726 	 2 
0.996552 	 1.136865 	 2 
0.827492 	 0.957971 	 2 
0.893948 	 0.949503 	 2 
0.716681 	 1.160524 	 2 
0.906469 	 1.192078 	 2 
0.693771 	 0.897484 	 2 
0.796480 	 0.886513 	 2 
0.815939 	 0.778637 	 2 
0.774366 	 1.078076 	 2 
0.920045 	 1.163200 	 2 
0.777967 	 1.050072 	 2 
0.878729 	 1.069778 	 2 
0.816375 	 1.172498 	 2 
0.812843 	 1.062912 	 2 
0.808828 	 1.064022 	 2 
0.891599 	 0.950498 	 2 
0.835920 	 1.121833 	 2 
0.738929 	 1.006994 	 2 
0.822987 	 1.021122 	 2 
0.978991 	 0.980853 	 2 
0.623512 	 1.024180 	 2 
0.877635 	 1.017814 	 2 
0.926019 	 1.088300 	 2 
0.716656 	 0.967106 	 2 
0.608219 	 1.055900 	 2 
0.843351 	 1.055564 	 2 
0.690595 	 1.029000 	 2 
0.927663 	 0.925287 	 2 
0.774185 	 1.022022 	 2 
0.747015 	 1.094471 	 2 
0.635108 	 1.108858 	 2 
0.721586 	 1.043026 	 2 
0.790669 	 1.049570 	 2 
0.981525 	 1.064432 	 2 
0.749794 	 1.144984 	 2 
0.647054 	 1.117043 	 2 
0.720071 	 0.925556 	 2 
0.678297 	 1.039827 	 2 
0.737686 	 0.931661 	 2 
0.801181 	 1.024081 	 2 
0.704248 	 1.027217 	 2 
0.639877 	 1.079038 	 2 
0.565736 	 1.046806 	 2 
0.695437 	 0.942422 	 2 
0.814756 	 1.053632 	 2 
0.875226 	 1.030893 	 2 
0.829019 	 1.013397 	 2 
0.617391 	 0.953173 	 2 
0.941748 	 0.953282 	 2 
0.811664 	 1.073326 	 2 
0.689764 	 1.005220 	 2 
0.767150 	 0.912685 	 2 
